Row,A2M,ABC,ABP,AGL,AIA,ALD,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APE,APT,APX,ARB,ASB,AST,ASX,AUB,AWC,AZJ,BAP,BEN,BGA,BHP,BIN,BKL,BKW,BLD,BOQ,BPT,BRG,BSL,BVS,BWP,BXB,CAR,CBA,CCL,CCP,CGC,CGF,CHC,CIM,CIP,CKF,CLW,CMW,CNU,COH,COL,CPU,CQR,CSL,CSR,CTD,CUV,CWN,CWY,DHG,DMP,DOW,DXS,ELD,EML,EVN,FBU,FLT,FMG,FPH,GEM,GMG,GNC,GOR,GOZ,GPT,GUD,GWA,HLS,HVN,IAG,IEL,IFL,IGO,ILU,INA,ING,IPH,IPL,IRE,IVC,JBH,JHG,JHX,KGN,LLC,LNK,LYC,MFG,MGR,MIN,MND,MP1,MPL,MQG,MSB,MTS,NAB,NAN,NCM,NEA,NEC,NHF,NSR,NST,NUF,NWH,NWL,NWS,NXT,OBL,ORA,ORG,ORI,OSH,OZL,PBH,PDL,PME,PMV,PNV,PPT,PRN,PRU,PTM,QAN,QBE,QUB,REA,REH,RHC,RIO,RMD,RMS,RRL,RSG,RWC,S32,SBM,SCG,SCP,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIQ,SKC,SKI,SLR,SOL,SPK,SSM,STO,SUL,SUN,SVW,SYD,TAH,TCL,TGR,TLS,TNE,TWE,URW,VCX,VEA,VOC,VUK,WBC,WEB,WES,WGX,WHC,WOR,WOW,WPL,WPR,WTC,XRO,Z1P
2010-11-08,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-09,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-10,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453707968677997,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-11,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-12,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-15,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00930829722356008,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-16,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01536015264748,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-17,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,-0.030531622709658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01249919255862,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0.0187165775401099,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-18,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.00427350427350004,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,-0.00787814106917595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400969727902001,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0.00131233595801006,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-19,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.0156028368794301,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297491259277005,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0.00131061598951998,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,-0.00088888888888905,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-22,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.0125698324022301,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886768797970006,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,-0.00785340314136096,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.0231316725978601,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-23,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,-0.00137931034482797,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0.03968393670911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878974327887705,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,-0.002638522427441,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,-0.011153846153846,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.00695652173913008,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-24,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0.00759854361246992,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,-0.00763760863839902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00886768797969595,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0.01058201058201,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,-0.00505639828860405,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.00863557858376995,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01459854014599,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-25,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.00276243093923001,-0.012722005290339,0,0,0.0098884788189999,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0.0229379418696001,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,-0.015392781316348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894702742727005,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,-0.00130890052356003,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,-0.00860046911649703,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,-0.00342465753424603,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359712230215801,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.01652892561983,0,0,0,0.00587896482551997,0,0,NaN,0,NaN,0,NaN,0,0,0,0,0.0148978651512801,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,-0.01561417019638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,-0.00131061598951498,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,-0.00118296529968498,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.0077319587628899,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00275794938351703,0,0,-0.010416666666667,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-29,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0.01219512195122,-0.01611805732755,0,0.000526178024460089,-0.013643992496791,0,0,NaN,0,NaN,0,NaN,0,0,0,0,-0.00726392251815999,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0.0158618396604699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0.0118110236220501,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,-0.00592183181997596,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.0127877237851699,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350877192982502,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-11-30,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,-0.002677376171352,0.0229522368705399,0,-0.00604386070289198,0.00592545141529999,0,0,NaN,0,NaN,0,NaN,0,0,0,0,-0.00746951219512204,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,-0.01561417019638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,-0.016861219195849,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0.0224784942456,0,NaN,NaN,NaN,0,NaN,0,-0.00794281175536105,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,-0.00673400673400704,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.011159915405889,0,0,-0.01056338028169,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0
2010-12-01,NaN,0,-0.031939551270165,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,-0.02013422818792,-0.00642271613284895,0,-0.000265892445162952,-0.00589054726368199,0,0,NaN,0,NaN,0,NaN,0,0.00277777777777999,0,0,-0.00737213945630499,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0.0197606712209399,0,NaN,NaN,NaN,0,NaN,0,0.0116092874299401,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.00169491525424004,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711743772242002,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,-0.015735049533589,NaN,NaN,NaN,0
2010-12-02,NaN,0,0.02355983335728,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0.00646423407332009,0,0.00476047196371998,0.00198182327742003,0,0,NaN,0,NaN,0,NaN,0,0.00831024930748003,0,0,0.04502552993966,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0.03448430896502,0,NaN,NaN,NaN,0,NaN,0,0.00474871388998999,0,0,NaN,0,0,0,0,0,0,0.0031018547825501,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0.00338409475464996,NaN,0,0,0,0,0,0,0,0,0,0,0,0.01832719136615,0,0,0.0107526881720399,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0.01840858887893,NaN,NaN,NaN,0
2010-12-03,NaN,0,0.0092163742690099,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,-0.00321135806642403,0,-0.00157752323504601,0.00197790342236992,0,0,NaN,0,NaN,0,NaN,0,0.00274725274725007,0,0,0.01436185963873,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297491259277005,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.01259445843829,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0.00625842061802007,0,NaN,NaN,NaN,0,NaN,0,0.000787711697519899,0,0,NaN,0,0,0,0,0,0,-0.027956582102739,0,0,0.02399063779988,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00274645384342009,0,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0.00380417401090005,NaN,NaN,NaN,0
2010-12-06,NaN,0,0.00913220841832008,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0.0289105553200499,0,-0.000792685866090048,0.00983011644599996,0,0,NaN,0,NaN,0,NaN,0,-0.00456621004566204,0,0,0.00715224054882002,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355013301531999,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0174129353233829,0,NaN,0,NaN,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0.00621949639356001,0,NaN,NaN,NaN,0,NaN,0,0.00826446280991999,0,0,NaN,0,0,0,0,0,0,-0.019152113224697,0,0,0.00114285714286,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00689566282142007,0.00382291769832999,0,-0.00709219858155996,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,-0.00900979985316197,0,0.0111345076310201,NaN,NaN,NaN,0
2010-12-07,NaN,0,-0.009049565896458,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,-0.012483520105471,0,0.00211193241815999,-0.00193503800967498,0,0,NaN,0,NaN,0,NaN,0,0.00366972477064009,0,0,0.00695652173913008,0,0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00669568128557096,-0.014292463973541,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0126582278481,0,NaN,0,NaN,0,0,0,0,0.00704225352113008,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.00206035111817005,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0.04560497749537,0,0,-0.011415525114155,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00275217613926992,-0.00189431311417199,0,-0.003571428571428,0,NaN,NaN,0,NaN,0,NaN,0,0,0,-0.012987012987013,0,0.0045458571900201,0,0.00515531084675991,NaN,NaN,NaN,0
2010-12-08,NaN,-0.00606060606060599,-0.00454292601520501,0,0,-0.024827586206897,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,-0.009512286703659,0,-0.000788968350334041,-0.00781450926860205,0,0,NaN,0,NaN,0,NaN,0,-0.00731261425959795,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,-0.027368421052632,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581186339125006,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.00749999999999995,0,NaN,0,NaN,0,0,0,-0.00833333333333297,-0.00233100233100203,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,-0.022689147920341,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0.0404823700702699,0,-0.018570880022341,0.00288683602770989,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.010946575604774,-0.0114269898382821,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0.0394736842105301,-0.00431034482758597,0.01621326962928,0,-0.00396450331750198,NaN,NaN,NaN,0
2010-12-09,NaN,-0.012195121951219,0.00917388469777003,-0.00124533001245297,0,-0.00636492220650597,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0.000789591312889915,0,0.00467289719625996,0,NaN,0,NaN,0,NaN,0,0.00368324125230002,0,0,0,0,0,NaN,0,0,0,0,0,0,NaN,0.0064935064935101,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.012345679012346,0,0,0,0,0,0,0,0,0.0057484958598899,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.00755667506297009,0,NaN,0,NaN,0,0,0,0.0037348272642399,0.01226635514019,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0,0.01265321391633,0,NaN,NaN,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,-0.026952210020382,0,0.0227280810955,0.03684513529073,0.0391430121135401,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00413023135749102,0.00383969282457008,0,0,0,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0.00865800865800992,0.00185775365634,0,0.00514928428260997,NaN,NaN,NaN,0
